0.450, 2.220, 0.3523, 1
0.440, 2.120, 0.3504, 2
0.410, 2.090, 0.3451, 2
0.400, 2.100, 0.3423, 2
0.420, 2.080, 0.3480, 2
0.430, 2.180, 0.3467, 3
0.490, 2.270, 0.3470, 2
0.480, 2.260, 0.3492, 2
0.470, 2.210, 0.3471, 2
0.450, 2.230, 0.3490, 1
0.460, 2.250, 0.3477, 3
0.440, 2.130, 0.3471, 2
0.410, 2.100, 0.3464, 2
0.400, 2.110, 0.3445, 2
0.430, 2.190, 0.3458, 2
0.420, 2.090, 0.3493, 2
0.450, 2.240, 0.3513, 1
0.470, 2.220, 0.3510, 2
0.460, 2.260, 0.3462, 2
0.490, 2.280, 0.3478, 3
0.480, 2.270, 0.3476, 3
0.440, 2.140, 0.3499, 2
0.400, 2.120, 0.3433, 2
0.410, 2.110, 0.3436, 2
0.450, 2.250, 0.3510, 1
0.420, 2.100, 0.3466, 2
0.430, 2.200, 0.3489, 3
0.490, 2.290, 0.3487, 2
0.460, 2.270, 0.3481, 2
0.470, 2.230, 0.3449, 3
0.400, 2.130, 0.3437, 2
0.440, 2.150, 0.3485, 3
0.430, 2.210, 0.3492, 2
0.450, 2.260, 0.3490, 2
0.410, 2.120, 0.3495, 3
0.480, 2.280, 0.3492, 5
0.460, 2.280, 0.3489, 2
0.420, 2.110, 0.3450, 3
0.470, 2.240, 0.3433, 3
0.440, 2.160, 0.3493, 2
0.400, 2.140, 0.3455, 2
0.490, 2.300, 0.3498, 4
0.480, 2.290, 0.3472, 2
0.430, 2.220, 0.3476, 2
0.410, 2.130, 0.3490, 3
0.420, 2.120, 0.3483, 2
0.450, 2.270, 0.3519, 4
0.490, 2.310, 0.3500, 2
0.460, 2.290, 0.3484, 4
0.470, 2.250, 0.3449, 3
0.430, 2.230, 0.3504, 2
0.440, 2.170, 0.3519, 2
0.400, 2.150, 0.3455, 3
0.410, 2.140, 0.3451, 2
0.480, 2.300, 0.3465, 3
0.450, 2.280, 0.3532, 2
0.420, 2.130, 0.3466, 2
0.490, 2.320, 0.3506, 2
0.460, 2.300, 0.3437, 3
0.470, 2.260, 0.3475, 2
0.400, 2.160, 0.3462, 2
0.430, 2.240, 0.3493, 2
0.410, 2.150, 0.3457, 2
0.440, 2.180, 0.3473, 2
0.420, 2.140, 0.3458, 2
0.450, 2.290, 0.3466, 3
0.460, 2.310, 0.3488, 2
0.490, 2.330, 0.3469, 2
0.400, 2.170, 0.3466, 2
0.430, 2.250, 0.3495, 2
0.470, 2.270, 0.3471, 2
0.410, 2.160, 0.3476, 2
0.440, 2.190, 0.3480, 2
0.480, 2.310, 0.3477, 5
0.420, 2.150, 0.3473, 2
0.450, 2.300, 0.3494, 3
0.400, 2.180, 0.3428, 2
0.480, 2.320, 0.3478, 2
0.430, 2.260, 0.3451, 2
0.490, 2.340, 0.3505, 2
0.470, 2.280, 0.3490, 2
0.410, 2.170, 0.3463, 2
0.460, 2.320, 0.3462, 4
0.450, 2.310, 0.3482, 2
0.400, 2.190, 0.3462, 2
0.420, 2.160, 0.3443, 2
0.430, 2.270, 0.3458, 2
0.480, 2.330, 0.3478, 2
0.460, 2.330, 0.3476, 2
0.410, 2.180, 0.3457, 2
0.490, 2.350, 0.3489, 2
0.430, 2.280, 0.3457, 1
0.450, 2.320, 0.3448, 2
0.400, 2.200, 0.3460, 2
0.440, 2.210, 0.3509, 2
0.470, 2.290, 0.3477, 5
0.480, 2.340, 0.3453, 2
0.490, 2.360, 0.3505, 2
0.460, 2.340, 0.3487, 3
0.410, 2.190, 0.3469, 3
0.420, 2.170, 0.3493, 4
0.470, 2.300, 0.3466, 2
0.400, 2.210, 0.3468, 2
0.440, 2.220, 0.3501, 2
0.450, 2.330, 0.3503, 3
0.460, 2.350, 0.3497, 2
0.410, 2.200, 0.3445, 2
0.480, 2.350, 0.3516, 2
0.490, 2.370, 0.3476, 2
0.430, 2.290, 0.3452, 4
0.430, 2.300, 0.3471, 1
0.400, 2.220, 0.3435, 2
0.450, 2.340, 0.3489, 2
0.420, 2.180, 0.3457, 4
0.460, 2.360, 0.3478, 2
0.410, 2.210, 0.3469, 2
0.440, 2.230, 0.3459, 3
0.490, 2.380, 0.3491, 2
0.470, 2.310, 0.3437, 4
0.480, 2.360, 0.3488, 3
0.400, 2.230, 0.3458, 2
0.450, 2.350, 0.3509, 2
0.420, 2.190, 0.3457, 2
0.440, 2.240, 0.3476, 1
0.460, 2.370, 0.3465, 2
0.410, 2.220, 0.3457, 2
0.470, 2.320, 0.3494, 2
0.480, 2.370, 0.3502, 2
0.430, 2.310, 0.3455, 5
0.400, 2.240, 0.3437, 2
0.490, 2.390, 0.3531, 3
0.440, 2.250, 0.3489, 1
0.420, 2.200, 0.3494, 2
0.430, 2.320, 0.3509, 1
0.460, 2.380, 0.3460, 2
0.450, 2.360, 0.3500, 3
0.410, 2.230, 0.3446, 2
0.470, 2.330, 0.3463, 2
0.490, 2.400, 0.3493, 2
0.400, 2.250, 0.3442, 2
0.480, 2.380, 0.3471, 3
0.420, 2.210, 0.3458, 2
0.460, 2.390, 0.3478, 2
0.410, 2.240, 0.3466, 2
0.450, 2.370, 0.3500, 3
0.430, 2.330, 0.3493, 3
0.470, 2.340, 0.3471, 2
0.400, 2.260, 0.3473, 2
0.480, 2.390, 0.3474, 2
0.460, 2.400, 0.3486, 2
0.450, 2.380, 0.3499, 2
0.420, 2.220, 0.3495, 2
0.430, 2.340, 0.3509, 2
0.440, 2.270, 0.3504, 1
0.490, 2.410, 0.3520, 4
0.410, 2.250, 0.3470, 4
0.400, 2.270, 0.3446, 2
0.470, 2.350, 0.3460, 2
0.430, 2.350, 0.3538, 1
0.450, 2.390, 0.3492, 2
0.490, 2.420, 0.3517, 2
0.460, 2.410, 0.3438, 3
0.480, 2.400, 0.3475, 3
0.440, 2.280, 0.3477, 1
0.410, 2.260, 0.3462, 2
0.420, 2.230, 0.3449, 3
0.400, 2.280, 0.3444, 2
0.450, 2.400, 0.3508, 2
0.430, 2.360, 0.3479, 2
0.470, 2.360, 0.3489, 3
0.460, 2.420, 0.3458, 2
0.440, 2.290, 0.3494, 1
0.480, 2.410, 0.3498, 2
0.490, 2.430, 0.3495, 2
0.410, 2.270, 0.3482, 3
0.400, 2.290, 0.3437, 2
0.430, 2.370, 0.3507, 2
0.470, 2.370, 0.3463, 2
0.420, 2.240, 0.3468, 4
0.450, 2.410, 0.3473, 3
0.460, 2.430, 0.3462, 3
0.490, 2.440, 0.3474, 2
0.440, 2.300, 0.3484, 2
0.410, 2.280, 0.3465, 2
0.400, 2.300, 0.3435, 2
0.480, 2.420, 0.3458, 3
0.420, 2.250, 0.3469, 2
0.430, 2.380, 0.3501, 2
0.450, 2.420, 0.3490, 2
0.470, 2.380, 0.3464, 3
0.490, 2.450, 0.3456, 2
0.410, 2.290, 0.3468, 2
0.440, 2.310, 0.3473, 2
0.480, 2.430, 0.3484, 2
0.400, 2.310, 0.3434, 2
0.460, 2.440, 0.3481, 4
0.420, 2.260, 0.3448, 2
0.430, 2.390, 0.3468, 2
0.450, 2.430, 0.3485, 2
0.470, 2.390, 0.3501, 2
0.440, 2.320, 0.3505, 2
0.460, 2.450, 0.3493, 2
0.480, 2.440, 0.3470, 2
0.400, 2.320, 0.3436, 2
0.410, 2.300, 0.3457, 3
0.420, 2.270, 0.3483, 2
0.430, 2.400, 0.3505, 2
0.490, 2.460, 0.3461, 4
0.450, 2.440, 0.3479, 2
0.460, 2.460, 0.3476, 2
0.410, 2.310, 0.3436, 2
0.440, 2.330, 0.3476, 2
0.400, 2.330, 0.3464, 2
0.470, 2.400, 0.3470, 3
0.480, 2.450, 0.3456, 2
0.490, 2.470, 0.3484, 2
0.430, 2.410, 0.3490, 2
0.420, 2.280, 0.3499, 2
0.400, 2.340, 0.3451, 2
0.410, 2.320, 0.3478, 2
0.440, 2.340, 0.3465, 2
0.450, 2.450, 0.3510, 4
0.460, 2.470, 0.3452, 3
0.470, 2.410, 0.3464, 3
0.430, 2.420, 0.3492, 2
0.420, 2.290, 0.3481, 2
0.490, 2.480, 0.3492, 3
0.450, 2.460, 0.3520, 2
0.400, 2.350, 0.3447, 2
0.480, 2.460, 0.3488, 5
0.460, 2.480, 0.3493, 2
0.440, 2.350, 0.3511, 2
0.430, 2.430, 0.3479, 2
0.410, 2.330, 0.3449, 4
0.420, 2.300, 0.3512, 2
0.490, 2.490, 0.3494, 2
0.450, 2.470, 0.3488, 2
0.480, 2.470, 0.3485, 3
0.460, 2.490, 0.3492, 2
0.470, 2.420, 0.3461, 5
0.440, 2.360, 0.3480, 2
0.410, 2.340, 0.3442, 2
0.430, 2.440, 0.3487, 2
0.400, 2.360, 0.3432, 4
0.420, 2.310, 0.3451, 2
0.490, 2.500, 0.3473, 2
0.480, 2.480, 0.3488, 2
0.470, 2.430, 0.3476, 3
0.450, 2.480, 0.3465, 3
0.440, 2.370, 0.3470, 2
0.400, 2.370, 0.3444, 2
0.410, 2.350, 0.3466, 2
0.460, 2.500, 0.3502, 3
0.430, 2.450, 0.3509, 2
0.420, 2.320, 0.3472, 2
0.500, 1.250, 0.3471, 3
0.470, 2.440, 0.3473, 2
0.480, 2.490, 0.3478, 2
0.450, 2.490, 0.3503, 2
0.400, 2.380, 0.3443, 2
0.440, 2.380, 0.3485, 2
0.410, 2.360, 0.3441, 2
0.470, 1.250, 0.3497, 3
0.430, 2.460, 0.3476, 3
0.420, 2.330, 0.3475, 2
0.500, 1.260, 0.3496, 2
0.450, 2.500, 0.3500, 2
0.480, 2.500, 0.3510, 2
0.400, 2.390, 0.3443, 2
0.470, 1.260, 0.3506, 2
0.410, 2.370, 0.3461, 2
0.420, 2.340, 0.3474, 1
0.430, 2.470, 0.3503, 2
0.470, 2.450, 0.3487, 4
0.440, 2.390, 0.3507, 5
0.400, 2.400, 0.3443, 2
0.500, 1.270, 0.3491, 3
0.460, 1.250, 0.3441, 3
0.410, 2.380, 0.3460, 2
0.420, 2.350, 0.3471, 1
0.430, 2.480, 0.3497, 2
0.470, 2.460, 0.3444, 3
0.470, 1.270, 0.3480, 4
0.440, 2.400, 0.3478, 2
0.490, 1.250, 0.3464, 5
0.400, 2.410, 0.3443, 2
0.410, 2.390, 0.3466, 2
0.500, 1.280, 0.3492, 3
0.420, 2.360, 0.3469, 3
0.470, 1.280, 0.3479, 3
0.460, 1.260, 0.3463, 5
0.470, 2.470, 0.3464, 3
0.410, 2.400, 0.3467, 1
0.490, 1.260, 0.3512, 4
0.400, 2.420, 0.3445, 2
0.460, 1.270, 0.3488, 2
0.440, 2.410, 0.3468, 4
0.410, 2.410, 0.3460, 1
0.430, 2.500, 0.3533, 2
0.470, 1.290, 0.3465, 3
0.470, 2.480, 0.3453, 2
0.420, 2.370, 0.3494, 3
0.490, 1.270, 0.3491, 3
0.400, 2.430, 0.3465, 2
0.500, 1.290, 0.3478, 5
0.420, 2.380, 0.3476, 1
0.410, 2.420, 0.3461, 1
0.460, 1.280, 0.3454, 3
0.400, 2.440, 0.3424, 1
0.440, 2.420, 0.3462, 4
0.440, 1.250, 0.3476, 3
0.490, 1.280, 0.3448, 3
0.500, 1.300, 0.3506, 3
0.410, 2.430, 0.3462, 1
0.420, 2.390, 0.3478, 1
0.470, 1.300, 0.3480, 5
0.400, 2.450, 0.3452, 1
0.470, 2.490, 0.3488, 4
0.460, 1.290, 0.3458, 3
0.440, 1.260, 0.3463, 2
0.440, 2.430, 0.3459, 3
0.470, 1.310, 0.3495, 3
0.400, 2.460, 0.3425, 1
0.490, 1.290, 0.3514, 3
0.410, 2.440, 0.3484, 2
0.470, 2.500, 0.3479, 2
0.440, 1.270, 0.3525, 2
0.440, 2.440, 0.3455, 2
0.460, 1.300, 0.3465, 3
0.420, 2.400, 0.3478, 3
0.500, 1.310, 0.3480, 4
0.400, 2.470, 0.3449, 1
0.410, 2.450, 0.3490, 2
0.490, 1.300, 0.3487, 3
0.470, 1.320, 0.3444, 4
0.440, 2.450, 0.3446, 2
0.420, 2.410, 0.3479, 2
0.400, 2.480, 0.3441, 1
0.440, 1.280, 0.3457, 3
0.480, 1.250, 0.3467, 4
0.470, 1.330, 0.3454, 2
0.500, 1.320, 0.3518, 4
0.460, 1.310, 0.3488, 5
0.490, 1.310, 0.3501, 3
0.400, 2.490, 0.3474, 1
0.440, 2.460, 0.3474, 2
0.420, 2.420, 0.3485, 2
0.410, 2.460, 0.3430, 4
0.480, 1.260, 0.3483, 2
0.460, 1.320, 0.3476, 2
0.440, 1.290, 0.3489, 3
0.500, 1.330, 0.3489, 2
0.490, 1.320, 0.3514, 2
0.410, 2.470, 0.3484, 3
0.470, 1.340, 0.3473, 4
0.400, 2.500, 0.3446, 2
0.460, 1.330, 0.3466, 2
0.440, 2.470, 0.3474, 2
0.420, 2.430, 0.3466, 2
0.480, 1.270, 0.3485, 3
0.440, 1.300, 0.3498, 4
0.500, 1.340, 0.3485, 3
0.490, 1.330, 0.3470, 2
0.470, 1.350, 0.3503, 2
0.410, 2.480, 0.3503, 2
0.420, 2.440, 0.3465, 2
0.460, 1.340, 0.3496, 2
0.410, 1.250, 0.3458, 3
0.440, 2.480, 0.3457, 3
0.480, 1.280, 0.3499, 2
0.500, 1.350, 0.3448, 3
0.410, 2.490, 0.3480, 2
0.440, 1.310, 0.3480, 5
0.460, 1.350, 0.3498, 2
0.470, 1.360, 0.3467, 3
0.490, 1.340, 0.3514, 4
0.440, 2.490, 0.3512, 2
0.420, 2.450, 0.3497, 3
0.410, 1.260, 0.3479, 3
0.500, 1.360, 0.3507, 2
0.410, 2.500, 0.3482, 2
0.480, 1.290, 0.3512, 4
0.470, 1.370, 0.3461, 3
0.440, 2.500, 0.3475, 2
0.420, 2.460, 0.3512, 2
0.460, 1.360, 0.3496, 3
0.440, 1.320, 0.3459, 5
0.410, 1.270, 0.3428, 3
0.500, 1.370, 0.3526, 2
0.440, 1.330, 0.3513, 2
0.490, 1.350, 0.3459, 6
0.470, 1.380, 0.3425, 3
0.420, 1.250, 0.3498, 3
0.420, 2.470, 0.3494, 2
0.460, 1.370, 0.3471, 3
0.480, 1.300, 0.3492, 4
0.450, 1.250, 0.3493, 3
0.440, 1.340, 0.3524, 2
0.490, 1.360, 0.3444, 3
0.500, 1.380, 0.3461, 3
0.470, 1.390, 0.3463, 3
0.420, 2.480, 0.3479, 2
0.500, 1.550, 0.3466, 5
0.450, 1.260, 0.3504, 2
0.460, 1.380, 0.3518, 3
0.420, 1.260, 0.3472, 3
0.480, 1.310, 0.3485, 4
0.440, 1.350, 0.3512, 3
0.490, 1.370, 0.3477, 3
0.500, 1.390, 0.3520, 2
0.460, 1.390, 0.3537, 2
0.470, 1.400, 0.3458, 3
0.450, 1.270, 0.3527, 2
0.500, 1.560, 0.3469, 4
0.480, 1.320, 0.3494, 3
0.420, 1.270, 0.3510, 4
0.440, 1.360, 0.3516, 3
0.490, 1.380, 0.3492, 3
0.470, 1.410, 0.3466, 3
0.450, 1.280, 0.3502, 2
0.500, 1.570, 0.3493, 3
0.480, 1.330, 0.3467, 2
0.420, 2.500, 0.3484, 2
0.420, 1.280, 0.3461, 5
0.500, 1.580, 0.3514, 2
0.450, 1.290, 0.3508, 2
0.490, 1.390, 0.3468, 3
0.500, 1.400, 0.3467, 6
0.470, 1.420, 0.3471, 3
0.480, 1.340, 0.3489, 2
0.460, 1.410, 0.3469, 3
0.420, 1.290, 0.3466, 3
0.430, 1.250, 0.3475, 3
0.500, 1.590, 0.3482, 3
0.490, 1.400, 0.3493, 3
0.500, 1.410, 0.3452, 4
0.450, 1.300, 0.3510, 3
0.470, 1.430, 0.3497, 4
0.460, 1.420, 0.3454, 3
0.510, 1.590, 0.3492, 3
0.480, 1.350, 0.3515, 3
0.420, 1.300, 0.3471, 3
0.490, 1.410, 0.3496, 3
0.470, 1.440, 0.3483, 3
0.500, 1.420, 0.3490, 3
0.500, 1.600, 0.3496, 4
0.450, 1.310, 0.3537, 3
0.520, 1.610, 0.3529, 2
0.510, 1.600, 0.3498, 3
0.430, 1.260, 0.3488, 5
0.480, 1.360, 0.3454, 3
0.470, 1.450, 0.3491, 2
0.530, 1.640, 0.3530, 3
0.430, 1.270, 0.3486, 2
0.500, 1.610, 0.3460, 3
0.450, 1.320, 0.3520, 2
0.510, 1.610, 0.3508, 2
0.490, 1.420, 0.3462, 3
0.500, 1.430, 0.3489, 4
0.480, 1.370, 0.3480, 3
0.500, 1.620, 0.3530, 2
0.530, 1.650, 0.3508, 2
0.520, 1.620, 0.3518, 4
0.540, 1.670, 0.3511, 3
0.430, 1.280, 0.3486, 3
0.510, 1.620, 0.3448, 3
0.490, 1.430, 0.3494, 3
0.450, 1.330, 0.3462, 4
0.500, 1.440, 0.3471, 3
0.480, 1.380, 0.3463, 3
0.530, 1.660, 0.3537, 2
0.540, 1.680, 0.3506, 3
0.450, 1.340, 0.3507, 2
0.430, 1.290, 0.3487, 3
0.490, 1.440, 0.3470, 3
0.510, 1.630, 0.3492, 3
0.520, 1.630, 0.3492, 5
0.500, 1.450, 0.3483, 2
0.500, 1.630, 0.3473, 5
0.480, 1.390, 0.3469, 3
0.530, 1.670, 0.3526, 3
0.450, 1.350, 0.3502, 2
0.500, 1.640, 0.3555, 2
0.540, 1.690, 0.3523, 3
0.490, 1.450, 0.3489, 2
0.520, 1.640, 0.3513, 3
0.430, 1.300, 0.3497, 3
0.510, 1.640, 0.3491, 3
0.500, 1.460, 0.3495, 3
0.480, 1.400, 0.3485, 3
0.530, 1.680, 0.3510, 3
0.520, 1.650, 0.3498, 2
0.540, 1.700, 0.3501, 3
0.500, 1.650, 0.3481, 3
0.450, 1.360, 0.3491, 3
0.490, 1.460, 0.3466, 3
0.500, 1.470, 0.3526, 2
0.510, 1.650, 0.3503, 4
0.430, 1.310, 0.3491, 5
0.530, 1.690, 0.3509, 3
0.540, 1.710, 0.3498, 3
0.480, 1.410, 0.3492, 4
0.500, 1.660, 0.3475, 3
0.450, 1.370, 0.3471, 3
0.430, 1.320, 0.3487, 2
0.490, 1.470, 0.3491, 3
0.510, 1.660, 0.3503, 3
0.500, 1.480, 0.3488, 3
0.540, 1.720, 0.3520, 2
0.530, 1.700, 0.3504, 4
0.480, 1.420, 0.3479, 3
0.500, 1.670, 0.3476, 3
0.450, 1.380, 0.3515, 3
0.520, 1.670, 0.3542, 3
0.510, 1.670, 0.3487, 3
0.490, 1.480, 0.3486, 4
0.430, 1.330, 0.3493, 3
0.540, 1.730, 0.3554, 4
0.530, 1.710, 0.3504, 4
0.480, 1.430, 0.3490, 3
0.510, 1.680, 0.3471, 3
0.520, 1.680, 0.3515, 3
0.450, 1.390, 0.3487, 3
0.500, 1.490, 0.3477, 6
0.500, 1.680, 0.3468, 5
0.490, 1.490, 0.3487, 4
0.550, 1.700, 0.3503, 3
0.540, 1.740, 0.3484, 3
0.530, 1.720, 0.3505, 3
0.480, 1.440, 0.3449, 3
0.500, 1.690, 0.3475, 3
0.510, 1.690, 0.3489, 3
0.520, 1.690, 0.3477, 3
0.500, 1.500, 0.3465, 4
0.490, 1.500, 0.3501, 3
0.560, 1.730, 0.3524, 3
0.480, 1.450, 0.3467, 2
0.550, 1.710, 0.3531, 3
0.530, 1.730, 0.3518, 2
0.500, 1.510, 0.3486, 3
0.500, 1.700, 0.3460, 4
0.520, 1.700, 0.3520, 4
0.490, 1.510, 0.3482, 4
0.510, 1.700, 0.3469, 6
0.560, 1.740, 0.3518, 4
0.540, 1.760, 0.3522, 2
0.530, 1.740, 0.3522, 3
0.550, 1.720, 0.3522, 4
0.480, 1.460, 0.3525, 4
0.500, 1.710, 0.3463, 3
0.500, 1.520, 0.3513, 3
0.510, 1.710, 0.3498, 3
0.520, 1.710, 0.3500, 4
0.560, 1.750, 0.3538, 2
0.570, 1.760, 0.3527, 2
0.540, 1.770, 0.3530, 2
0.550, 1.730, 0.3530, 2
0.530, 1.750, 0.3503, 3
0.480, 1.470, 0.3498, 3
0.500, 1.720, 0.3497, 3
0.570, 1.770, 0.3553, 1
0.560, 1.760, 0.3517, 2
0.510, 1.720, 0.3492, 3
0.550, 1.740, 0.3544, 2
0.520, 1.720, 0.3510, 4
0.500, 1.530, 0.3471, 5
0.540, 1.780, 0.3505, 4
0.500, 1.730, 0.3463, 3
0.560, 1.770, 0.3537, 2
0.510, 1.730, 0.3501, 3
0.500, 1.540, 0.3514, 3
0.520, 1.730, 0.3478, 3
0.550, 1.750, 0.3518, 3
0.570, 1.780, 0.3555, 4
0.540, 1.790, 0.3545, 4
0.560, 1.780, 0.3512, 2
0.580, 1.790, 0.3526, 2
0.530, 1.770, 0.3467, 3
0.510, 1.740, 0.3486, 3
0.590, 1.820, 0.3525, 2
0.570, 1.790, 0.3541, 2
0.500, 1.740, 0.3462, 5
0.520, 1.740, 0.3538, 4
0.560, 1.790, 0.3502, 1
0.540, 1.800, 0.3543, 2
0.550, 1.760, 0.3528, 4
0.530, 1.780, 0.3484, 2
0.570, 1.800, 0.3548, 2
0.580, 1.800, 0.3543, 2
0.500, 1.750, 0.3488, 3
0.590, 1.830, 0.3510, 2
0.510, 1.750, 0.3479, 3
0.560, 1.800, 0.3513, 1
0.540, 1.810, 0.3520, 2
0.550, 1.770, 0.3524, 2
0.530, 1.790, 0.3481, 2
0.570, 1.810, 0.3530, 2
0.560, 1.810, 0.3541, 1
0.590, 1.840, 0.3544, 2
0.520, 1.750, 0.3486, 6
0.540, 1.820, 0.3515, 2
0.510, 1.760, 0.3478, 3
0.580, 1.810, 0.3545, 3
0.550, 1.780, 0.3532, 2
0.520, 1.760, 0.3545, 2
0.530, 1.800, 0.3511, 2
0.560, 1.820, 0.3541, 1
0.570, 1.820, 0.3543, 2
0.590, 1.850, 0.3532, 3
0.580, 1.820, 0.3550, 2
0.510, 1.770, 0.3486, 3
0.530, 1.810, 0.3516, 2
0.560, 1.830, 0.3552, 1
0.540, 1.830, 0.3518, 4
0.520, 1.770, 0.3519, 3
0.570, 1.830, 0.3526, 2
0.550, 1.790, 0.3515, 3
0.500, 1.770, 0.3478, 4
0.580, 1.830, 0.3531, 2
0.590, 1.860, 0.3497, 3
0.540, 1.840, 0.3524, 2
0.510, 1.780, 0.3497, 3
0.530, 1.820, 0.3503, 3
0.560, 1.840, 0.3529, 2
0.550, 1.800, 0.3530, 2
0.520, 1.780, 0.3476, 3
0.540, 1.850, 0.3498, 1
0.500, 1.780, 0.3484, 4
0.590, 1.870, 0.3515, 2
0.570, 1.840, 0.3541, 4
0.580, 1.840, 0.3518, 2
0.530, 1.830, 0.3520, 2
0.560, 1.850, 0.3535, 2
0.520, 1.790, 0.3499, 2
0.510, 1.790, 0.3477, 3
0.550, 1.810, 0.3558, 2
0.540, 1.860, 0.3514, 1
0.570, 1.850, 0.3544, 2
0.500, 1.790, 0.3491, 3
0.580, 1.850, 0.3530, 2
0.550, 1.820, 0.3530, 1
0.590, 1.880, 0.3516, 4
0.540, 1.870, 0.3546, 1
0.530, 1.840, 0.3503, 4
0.560, 1.860, 0.3550, 3
0.500, 1.800, 0.3510, 2
0.570, 1.860, 0.3518, 2
0.510, 1.800, 0.3509, 4
0.520, 1.800, 0.3494, 4
0.580, 1.860, 0.3520, 2
0.590, 1.890, 0.3534, 2
0.550, 1.830, 0.3539, 2
0.530, 1.850, 0.3488, 2
0.540, 1.880, 0.3507, 2
0.560, 1.870, 0.3529, 2
0.570, 1.870, 0.3551, 2
0.510, 1.810, 0.3489, 3
0.520, 1.810, 0.3488, 3
0.500, 1.810, 0.3462, 3
0.550, 1.840, 0.3542, 1
0.590, 1.900, 0.3504, 2
0.580, 1.870, 0.3531, 2
0.530, 1.860, 0.3519, 2
0.540, 1.890, 0.3520, 2
0.560, 1.880, 0.3496, 2
0.520, 1.820, 0.3504, 2
0.570, 1.880, 0.3544, 2
0.510, 1.820, 0.3503, 3
0.550, 1.850, 0.3555, 2
0.580, 1.880, 0.3533, 2
0.530, 1.870, 0.3521, 2
0.500, 1.820, 0.3480, 4
0.590, 1.910, 0.3549, 3
0.540, 1.900, 0.3535, 2
0.560, 1.890, 0.3521, 2
0.570, 1.890, 0.3562, 2
0.510, 1.830, 0.3498, 3
0.550, 1.860, 0.3518, 2
0.530, 1.880, 0.3509, 2
0.580, 1.890, 0.3520, 2
0.500, 1.830, 0.3514, 3
0.540, 1.910, 0.3500, 2
0.590, 1.920, 0.3514, 3
0.560, 1.900, 0.3525, 2
0.530, 1.890, 0.3539, 1
0.510, 1.840, 0.3468, 3
0.550, 1.870, 0.3519, 2
0.500, 1.840, 0.3499, 3
0.570, 1.900, 0.3529, 5
0.560, 1.910, 0.3514, 2
0.580, 1.900, 0.3518, 3
0.590, 1.930, 0.3531, 3
0.520, 1.840, 0.3525, 3
0.530, 1.900, 0.3522, 1
0.550, 1.880, 0.3534, 2
0.540, 1.920, 0.3459, 5
0.510, 1.850, 0.3487, 3
0.500, 1.850, 0.3510, 2
0.590, 1.940, 0.3514, 2
0.560, 1.920, 0.3514, 2
0.520, 1.850, 0.3479, 2
0.580, 1.910, 0.3551, 3
0.540, 1.930, 0.3513, 2
0.570, 1.910, 0.3544, 5
0.550, 1.890, 0.3552, 2
0.530, 1.910, 0.3469, 2
0.510, 1.860, 0.3478, 2
0.590, 1.950, 0.3528, 2
0.500, 1.860, 0.3493, 2
0.570, 1.920, 0.3547, 2
0.580, 1.920, 0.3520, 2
0.520, 1.860, 0.3516, 2
0.560, 1.930, 0.3521, 3
0.530, 1.920, 0.3526, 2
0.550, 1.900, 0.3529, 2
0.590, 1.960, 0.3511, 2
0.540, 1.940, 0.3499, 4
0.500, 1.870, 0.3512, 2
0.560, 1.940, 0.3515, 2
0.580, 1.930, 0.3517, 2
0.520, 1.870, 0.3489, 3
0.530, 1.930, 0.3504, 2
0.570, 1.930, 0.3524, 4
0.540, 1.950, 0.3480, 2
0.590, 1.970, 0.3522, 2
0.550, 1.910, 0.3522, 3
0.520, 1.880, 0.3503, 2
0.530, 1.940, 0.3499, 2
0.500, 1.880, 0.3462, 4
0.510, 1.880, 0.3499, 4
0.540, 1.960, 0.3494, 2
0.570, 1.940, 0.3533, 3
0.590, 1.980, 0.3499, 2
0.550, 1.920, 0.3507, 2
0.500, 1.890, 0.3524, 2
0.560, 1.950, 0.3506, 6
0.530, 1.950, 0.3511, 2
0.510, 1.890, 0.3490, 3
0.540, 1.970, 0.3530, 2
0.570, 1.950, 0.3553, 2
0.560, 1.960, 0.3541, 2
0.520, 1.890, 0.3476, 5
0.550, 1.930, 0.3520, 2
0.580, 1.950, 0.3499, 2
0.590, 1.990, 0.3519, 3
0.500, 1.900, 0.3490, 3
0.510, 1.900, 0.3508, 2
0.540, 1.980, 0.3503, 2
0.530, 1.960, 0.3499, 3
0.520, 1.900, 0.3500, 2
0.570, 1.960, 0.3551, 2
0.560, 1.970, 0.3516, 2
0.550, 1.940, 0.3497, 2
0.590, 2.000, 0.3545, 2
0.580, 1.960, 0.3540, 2
0.500, 1.910, 0.3462, 2
0.520, 1.910, 0.3502, 1
0.510, 1.910, 0.3484, 2
0.530, 1.970, 0.3523, 2
0.540, 1.990, 0.3524, 2
0.570, 1.970, 0.3539, 2
0.520, 1.920, 0.3496, 1
0.590, 2.010, 0.3491, 2
0.560, 1.980, 0.3560, 3
0.500, 1.920, 0.3481, 2
0.530, 1.980, 0.3508, 2
0.580, 1.970, 0.3520, 3
0.510, 1.920, 0.3510, 4
0.540, 2.000, 0.3492, 4
0.520, 1.930, 0.3517, 1
0.570, 1.980, 0.3542, 3
0.560, 1.990, 0.3533, 2
0.500, 1.930, 0.3486, 2
0.590, 2.020, 0.3523, 2
0.550, 1.950, 0.3521, 6
0.530, 1.990, 0.3489, 2
0.580, 1.980, 0.3570, 3
