0.460, 1.360, 13227, 8591, 5489
0.450, 1.350, 13171, 8502, 5381
0.500, 1.420, 13637, 9163, 6145
0.500, 1.550, 14922, 10565, 7613
0.440, 1.350, 13233, 8534, 5402
0.480, 1.370, 13226, 8644, 5577
0.490, 1.350, 12936, 8372, 5304
0.410, 2.500, 22383, 18436, 15709
0.400, 2.490, 22467, 18472, 15723
0.470, 1.370, 13286, 8679, 5598
0.450, 1.350, 13173, 8502, 5381
0.500, 1.550, 14923, 10565, 7613
0.500, 1.420, 13637, 9160, 6147
0.440, 1.350, 13231, 8534, 5400
0.490, 1.350, 12936, 8371, 5304
0.460, 1.370, 13348, 8713, 5619
0.480, 1.370, 13219, 8645, 5577
0.450, 1.350, 13171, 8503, 5382
0.410, 2.500, 22379, 18437, 15711
0.470, 1.370, 13282, 8679, 5598
0.500, 1.560, 15021, 10666, 7715
0.500, 1.420, 13637, 9160, 6147
0.490, 1.350, 12936, 8370, 5304
0.460, 1.370, 13341, 8713, 5620
0.480, 1.370, 13222, 8645, 5577
0.440, 1.360, 13353, 8659, 5529
0.400, 2.500, 22521, 18537, 15787
0.470, 1.370, 13283, 8679, 5596
0.500, 1.560, 15015, 10666, 7717
0.460, 1.370, 13339, 8713, 5619
0.420, 1.250, 12123, 7284, 4074
0.450, 1.360, 13295, 8626, 5508
0.480, 1.370, 13219, 8645, 5578
0.440, 1.360, 13348, 8660, 5531
0.470, 1.370, 13280, 8680, 5598
0.500, 1.430, 13752, 9273, 6266
0.490, 1.360, 13057, 8491, 5431
0.400, 2.500, 22519, 18537, 15787
0.500, 1.560, 15015, 10666, 7715
0.460, 1.370, 13342, 8712, 5617
0.420, 1.250, 12115, 7282, 4074
0.450, 1.360, 13288, 8626, 5510
0.440, 1.360, 13348, 8659, 5529
0.500, 1.430, 13743, 9273, 6264
0.490, 1.360, 13047, 8493, 5430
0.420, 1.250, 12115, 7282, 4074
0.500, 1.560, 15014, 10667, 7718
0.480, 1.380, 13341, 8763, 5702
0.470, 1.380, 13396, 8799, 5722
0.450, 1.360, 13288, 8625, 5510
0.440, 1.360, 13348, 8659, 5529
0.410, 1.250, 12176, 7312, 4089
0.460, 1.380, 13459, 8834, 5743
0.500, 1.430, 13741, 9273, 6266
0.420, 1.250, 12116, 7282, 4074
0.490, 1.360, 13047, 8493, 5431
0.480, 1.380, 13328, 8765, 5701
0.500, 1.570, 15113, 10766, 7821
0.470, 1.380, 13389, 8798, 5723
0.450, 1.360, 13288, 8626, 5510
0.410, 1.250, 12168, 7311, 4089
0.420, 1.250, 12115, 7282, 4074
0.460, 1.380, 13455, 8834, 5743
0.500, 1.430, 13741, 9276, 6262
0.490, 1.360, 13050, 8491, 5432
0.470, 1.380, 13391, 8800, 5723
0.480, 1.380, 13330, 8765, 5703
0.500, 1.570, 15108, 10767, 7820
0.410, 1.250, 12167, 7310, 4089
0.420, 1.260, 12249, 7421, 4212
0.460, 1.380, 13455, 8834, 5746
0.450, 1.370, 13410, 8747, 5638
0.470, 1.380, 13391, 8799, 5723
0.480, 1.380, 13328, 8764, 5701
0.500, 1.570, 15108, 10767, 7821
0.410, 1.250, 12170, 7311, 4089
0.500, 1.440, 13856, 9386, 6381
0.510, 1.580, 15133, 10820, 7895
0.420, 1.260, 12244, 7421, 4214
0.460, 1.380, 13455, 8837, 5743
0.490, 1.370, 13169, 8613, 5558
0.450, 1.370, 13403, 8750, 5638
0.410, 1.250, 12168, 7310, 4089
0.500, 1.440, 13845, 9388, 6380
0.500, 1.570, 15108, 10767, 7822
0.420, 1.260, 12243, 7421, 4212
0.510, 1.580, 15124, 10823, 7895
0.470, 1.390, 13507, 8920, 5846
0.450, 1.370, 13403, 8748, 5638
0.490, 1.370, 13159, 8613, 5555
0.480, 1.390, 13451, 8884, 5825
0.460, 1.390, 13573, 8956, 5870
0.500, 1.440, 13845, 9388, 6380
0.420, 1.260, 12240, 7421, 4215
0.410, 1.260, 12305, 7448, 4228
0.500, 1.580, 15203, 10868, 7928
0.450, 1.370, 13403, 8748, 5638
0.470, 1.390, 13503, 8921, 5847
0.510, 1.580, 15125, 10820, 7895
0.490, 1.370, 13159, 8610, 5556
0.480, 1.390, 13441, 8886, 5825
0.500, 1.440, 13845, 9388, 6380
0.460, 1.390, 13565, 8956, 5865
0.410, 1.260, 12298, 7447, 4228
0.420, 1.260, 12244, 7419, 4212
0.470, 1.390, 13503, 8919, 5848
0.480, 1.390, 13439, 8884, 5827
0.500, 1.580, 15199, 10865, 7928
0.490, 1.370, 13159, 8611, 5555
0.510, 1.580, 15125, 10823, 7895
0.460, 1.390, 13565, 8956, 5865
0.450, 1.380, 13522, 8869, 5762
0.410, 1.260, 12297, 7449, 4229
0.470, 1.390, 13500, 8921, 5847
0.500, 1.450, 13958, 9501, 6498
0.480, 1.390, 13439, 8886, 5825
0.420, 1.270, 12380, 7556, 4356
0.500, 1.580, 15204, 10865, 7927
0.510, 1.590, 15224, 10918, 7998
0.450, 1.380, 13515, 8869, 5763
0.460, 1.390, 13567, 8956, 5865
0.410, 1.260, 12296, 7447, 4228
0.490, 1.380, 13278, 8729, 5680
0.500, 1.450, 13947, 9498, 6498
0.420, 1.270, 12372, 7556, 4356
0.500, 1.580, 15197, 10868, 7925
0.450, 1.380, 13512, 8868, 5764
0.470, 1.400, 13618, 9039, 5971
0.410, 1.260, 12297, 7449, 4228
0.480, 1.400, 13561, 9005, 5947
0.510, 1.590, 15215, 10920, 7998
0.490, 1.380, 13271, 8730, 5683
0.460, 1.400, 13681, 9074, 5991
0.500, 1.450, 13947, 9499, 6498
0.420, 1.270, 12372, 7556, 4353
0.450, 1.380, 13515, 8869, 5764
0.500, 1.590, 15294, 10967, 8030
0.470, 1.400, 13616, 9039, 5968
0.480, 1.400, 13551, 9004, 5948
0.490, 1.380, 13269, 8730, 5683
0.410, 1.270, 12435, 7585, 4371
0.510, 1.590, 15221, 10918, 8003
0.460, 1.400, 13676, 9075, 5994
0.500, 1.450, 13947, 9499, 6497
0.420, 1.270, 12372, 7556, 4353
0.500, 1.590, 15295, 10964, 8033
0.480, 1.400, 13548, 9005, 5950
0.470, 1.400, 13616, 9040, 5969
0.410, 1.270, 12430, 7584, 4369
0.460, 1.400, 13678, 9078, 5991
0.450, 1.390, 13634, 8992, 5890
0.490, 1.380, 13269, 8730, 5680
0.420, 1.270, 12372, 7556, 4356
0.500, 1.460, 14055, 9609, 6612
0.480, 1.400, 13548, 9004, 5948
0.410, 1.270, 12427, 7584, 4371
0.500, 1.590, 15290, 10967, 8031
0.470, 1.400, 13613, 9039, 5969
0.450, 1.390, 13624, 8992, 5890
0.460, 1.400, 13676, 9074, 5991
0.510, 1.600, 15309, 11016, 8102
0.420, 1.280, 12506, 7694, 4494
0.500, 1.460, 14049, 9609, 6616
0.490, 1.390, 13388, 8851, 5804
0.410, 1.270, 12426, 7584, 4371
0.450, 1.390, 13628, 8992, 5890
0.420, 1.280, 12498, 7694, 4493
0.480, 1.410, 13667, 9122, 6070
0.510, 1.600, 15303, 11016, 8105
0.460, 1.410, 13795, 9195, 6117
0.490, 1.390, 13377, 8852, 5804
0.500, 1.460, 14049, 9611, 6614
0.410, 1.270, 12427, 7586, 4370
0.470, 1.410, 13728, 9157, 6093
0.450, 1.390, 13625, 8991, 5890
0.500, 1.600, 15387, 11065, 8136
0.420, 1.280, 12501, 7692, 4493
0.480, 1.410, 13656, 9119, 6071
0.460, 1.410, 13785, 9192, 6116
0.510, 1.600, 15303, 11016, 8103
0.490, 1.390, 13381, 8852, 5805
0.500, 1.460, 14049, 9611, 6612
0.420, 1.280, 12501, 7692, 4494
0.470, 1.410, 13723, 9157, 6091
0.500, 1.600, 15377, 11065, 8133
0.480, 1.410, 13660, 9120, 6069
0.460, 1.410, 13782, 9192, 6113
0.490, 1.390, 13382, 8851, 5804
0.420, 1.280, 12498, 7691, 4494
0.520, 1.610, 15321, 11066, 8171
0.470, 1.410, 13718, 9157, 6093
0.500, 1.470, 14160, 9719, 6729
0.500, 1.600, 15383, 11063, 8133
0.480, 1.410, 13657, 9120, 6071
0.460, 1.410, 13782, 9195, 6113
0.530, 1.640, 15506, 11304, 8440
0.510, 1.610, 15398, 11113, 8205
0.420, 1.290, 12633, 7827, 4632
0.520, 1.610, 15317, 11068, 8171
0.490, 1.400, 13497, 8967, 5928
0.500, 1.470, 14149, 9721, 6728
0.470, 1.410, 13723, 9159, 6090
0.530, 1.640, 15502, 11304, 8439
0.510, 1.610, 15398, 11113, 8204
0.420, 1.290, 12624, 7824, 4632
0.520, 1.610, 15317, 11070, 8171
0.480, 1.420, 13774, 9235, 6190
0.500, 1.610, 15476, 11160, 8236
0.490, 1.400, 13487, 8967, 5926
0.460, 1.420, 13903, 9308, 6235
0.500, 1.470, 14149, 9721, 6728
0.420, 1.290, 12624, 7824, 4633
0.470, 1.420, 13836, 9273, 6214
0.510, 1.610, 15394, 11115, 8204
0.530, 1.640, 15498, 11304, 8438
0.490, 1.400, 13487, 8967, 5926
0.480, 1.420, 13765, 9235, 6190
0.460, 1.420, 13894, 9309, 6235
0.500, 1.610, 15469, 11160, 8236
0.500, 1.470, 14149, 9722, 6731
0.420, 1.290, 12625, 7827, 4632
0.470, 1.420, 13832, 9271, 6214
0.520, 1.620, 15414, 11161, 8272
0.490, 1.400, 13487, 8968, 5928
0.480, 1.420, 13767, 9235, 6190
0.460, 1.420, 13894, 9309, 6235
0.500, 1.610, 15467, 11163, 8236
0.420, 1.290, 12625, 7824, 4632
0.500, 1.480, 14260, 9827, 6844
0.510, 1.620, 15488, 11209, 8309
0.520, 1.620, 15403, 11164, 8276
0.470, 1.420, 13832, 9271, 6214
0.480, 1.420, 13763, 9235, 6190
0.460, 1.420, 13894, 9308, 6234
0.530, 1.650, 15591, 11400, 8538
0.420, 1.300, 12756, 7958, 4769
0.490, 1.410, 13603, 9083, 6050
0.500, 1.480, 14249, 9829, 6844
0.510, 1.620, 15484, 11211, 8304
0.470, 1.420, 13826, 9270, 6211
0.520, 1.620, 15407, 11161, 8276
0.500, 1.620, 15561, 11259, 8338
0.420, 1.300, 12747, 7957, 4772
0.530, 1.650, 15585, 11395, 8536
0.490, 1.410, 13593, 9084, 6050
0.500, 1.480, 14249, 9831, 6844
0.480, 1.430, 13879, 9349, 6311
0.510, 1.620, 15484, 11209, 8306
0.420, 1.300, 12745, 7957, 4769
0.490, 1.410, 13593, 9084, 6047
0.500, 1.620, 15557, 11256, 8338
0.500, 1.480, 14251, 9826, 6840
0.530, 1.650, 15586, 11395, 8538
0.480, 1.430, 13868, 9349, 6311
0.470, 1.430, 13942, 9387, 6332
0.420, 1.300, 12749, 7957, 4772
0.520, 1.630, 15494, 11256, 8372
0.540, 1.670, 15676, 11530, 8697
0.490, 1.410, 13593, 9083, 6048
0.480, 1.430, 13869, 9350, 6311
0.500, 1.620, 15560, 11257, 8340
0.470, 1.430, 13932, 9388, 6333
0.500, 1.490, 14353, 9935, 6957
0.420, 1.300, 12745, 7956, 4772
0.510, 1.630, 15575, 11304, 8409
0.520, 1.630, 15492, 11256, 8372
0.480, 1.430, 13873, 9352, 6309
0.540, 1.670, 15675, 11530, 8695
0.470, 1.430, 13935, 9386, 6333
0.500, 1.490, 14347, 9934, 6954
0.530, 1.660, 15671, 11492, 8635
0.490, 1.420, 13709, 9199, 6168
0.510, 1.630, 15566, 11304, 8407
0.520, 1.630, 15489, 11260, 8372
0.470, 1.430, 13937, 9387, 6334
0.500, 1.630, 15649, 11355, 8439
0.500, 1.490, 14352, 9934, 6954
0.490, 1.420, 13702, 9199, 6168
0.530, 1.660, 15665, 11487, 8637
0.540, 1.670, 15675, 11530, 8695
0.480, 1.440, 13983, 9465, 6427
0.510, 1.630, 15566, 11304, 8407
0.500, 1.490, 14352, 9935, 6957
0.500, 1.630, 15642, 11352, 8439
0.490, 1.420, 13700, 9199, 6170
0.550, 1.700, 15841, 11747, 8945
0.530, 1.660, 15667, 11487, 8635
0.470, 1.440, 14048, 9501, 6452
0.480, 1.440, 13973, 9463, 6428
0.520, 1.640, 15584, 11353, 8471
0.490, 1.420, 13700, 9199, 6166
0.500, 1.630, 15645, 11352, 8441
0.500, 1.500, 14451, 10045, 7066
0.550, 1.700, 15838, 11747, 8943
0.470, 1.440, 14043, 9501, 6451
0.540, 1.680, 15757, 11620, 8791
0.480, 1.440, 13978, 9462, 6428
0.520, 1.640, 15578, 11350, 8471
0.510, 1.640, 15661, 11401, 8505
0.500, 1.500, 14451, 10041, 7066
0.530, 1.670, 15756, 11578, 8732
0.550, 1.700, 15838, 11747, 8945
0.540, 1.680, 15757, 11619, 8793
0.470, 1.440, 14039, 9502, 6451
0.480, 1.440, 13978, 9462, 6428
0.520, 1.640, 15576, 11353, 8471
0.510, 1.640, 15651, 11399, 8509
0.500, 1.640, 15735, 11447, 8539
0.500, 1.500, 14446, 10044, 7065
0.490, 1.430, 13812, 9310, 6285
0.530, 1.670, 15750, 11583, 8731
0.470, 1.440, 14043, 9502, 6451
0.510, 1.640, 15653, 11399, 8505
0.540, 1.680, 15757, 11619, 8793
0.500, 1.640, 15730, 11450, 8538
0.500, 1.500, 14446, 10044, 7066
0.490, 1.430, 13804, 9313, 6287
0.480, 1.450, 14084, 9577, 6547
0.550, 1.710, 15918, 11835, 9040
0.530, 1.670, 15750, 11582, 8731
0.520, 1.650, 15669, 11445, 8574
0.500, 1.640, 15730, 11447, 8539
0.470, 1.450, 14152, 9616, 6571
0.490, 1.430, 13806, 9311, 6287
0.480, 1.450, 14079, 9577, 6547
0.500, 1.510, 14547, 10146, 7177
0.550, 1.710, 15913, 11837, 9040
0.520, 1.650, 15659, 11445, 8570
0.510, 1.650, 15746, 11494, 8604
0.540, 1.690, 15841, 11708, 8885
0.500, 1.510, 14542, 10149, 7174
0.470, 1.450, 14147, 9617, 6571
0.480, 1.450, 14079, 9577, 6547
0.490, 1.430, 13809, 9311, 6289
0.530, 1.680, 15839, 11673, 8829
0.550, 1.710, 15913, 11833, 9040
0.520, 1.650, 15659, 11448, 8574
0.500, 1.650, 15821, 11543, 8638
0.510, 1.650, 15740, 11494, 8607
0.500, 1.510, 14542, 10149, 7174
0.480, 1.450, 14076, 9578, 6545
0.470, 1.450, 14147, 9617, 6569
0.530, 1.680, 15833, 11670, 8828
0.540, 1.690, 15833, 11710, 8885
0.490, 1.440, 13917, 9427, 6406
0.500, 1.650, 15817, 11544, 8638
0.510, 1.650, 15741, 11497, 8604
0.500, 1.510, 14547, 10150, 7176
0.470, 1.450, 14147, 9617, 6571
0.550, 1.720, 15997, 11923, 9129
0.480, 1.460, 14189, 9689, 6663
0.530, 1.680, 15831, 11670, 8825
0.540, 1.690, 15832, 11712, 8886
0.520, 1.660, 15752, 11540, 8667
0.490, 1.440, 13909, 9423, 6404
0.500, 1.650, 15815, 11543, 8638
0.500, 1.520, 14644, 10256, 7284
0.550, 1.720, 15994, 11924, 9132
0.480, 1.460, 14185, 9689, 6663
0.490, 1.440, 13911, 9425, 6405
0.520, 1.660, 15742, 11538, 8671
0.510, 1.660, 15826, 11587, 8702
0.500, 1.520, 14638, 10256, 7287
0.530, 1.690, 15917, 11763, 8921
0.550, 1.720, 15991, 11922, 9129
0.480, 1.460, 14185, 9689, 6661
0.540, 1.700, 15922, 11799, 8979
0.490, 1.440, 13909, 9423, 6406
0.520, 1.660, 15742, 11540, 8667
0.560, 1.730, 15995, 11957, 9185
0.500, 1.660, 15906, 11636, 8740
0.510, 1.660, 15825, 11591, 8702
0.500, 1.520, 14638, 10252, 7284
0.530, 1.690, 15913, 11759, 8920
0.480, 1.460, 14180, 9688, 6664
0.500, 1.660, 15901, 11641, 8736
0.540, 1.700, 15916, 11798, 8981
0.560, 1.730, 15991, 11957, 9185
0.490, 1.450, 14021, 9541, 6522
0.510, 1.660, 15825, 11587, 8705
0.550, 1.730, 16073, 12008, 9221
0.500, 1.520, 14638, 10256, 7284
0.530, 1.690, 15915, 11759, 8922
0.500, 1.660, 15899, 11641, 8736
0.520, 1.670, 15836, 11629, 8764
0.480, 1.470, 14289, 9800, 6777
0.540, 1.700, 15917, 11799, 8979
0.490, 1.450, 14013, 9537, 6524
0.560, 1.730, 15991, 11957, 9184
0.550, 1.730, 16068, 12009, 9221
0.500, 1.530, 14740, 10360, 7391
0.520, 1.670, 15830, 11632, 8764
0.480, 1.470, 14287, 9800, 6779
0.490, 1.450, 14013, 9537, 6521
0.510, 1.670, 15914, 11680, 8799
0.550, 1.730, 16070, 12011, 9219
0.500, 1.670, 15994, 11730, 8837
0.500, 1.530, 14734, 10360, 7396
0.530, 1.700, 15998, 11852, 9015
0.540, 1.710, 15998, 11886, 9073
0.520, 1.670, 15826, 11629, 8764
0.480, 1.470, 14287, 9798, 6777
0.490, 1.450, 14012, 9537, 6524
0.560, 1.740, 16071, 12041, 9274
0.510, 1.670, 15909, 11682, 8799
0.500, 1.670, 15987, 11734, 8836
0.500, 1.530, 14734, 10356, 7393
0.530, 1.700, 15996, 11851, 9015
0.540, 1.710, 15992, 11888, 9074
0.480, 1.470, 14281, 9798, 6779
0.550, 1.740, 16150, 12096, 9310
0.510, 1.670, 15909, 11683, 8803
0.490, 1.460, 14125, 9652, 6637
0.500, 1.670, 15987, 11734, 8834
0.500, 1.530, 14734, 10360, 7393
0.560, 1.740, 16065, 12042, 9275
0.520, 1.680, 15919, 11720, 8860
0.540, 1.710, 15992, 11886, 9072
0.530, 1.700, 15996, 11851, 9015
0.550, 1.740, 16145, 12095, 9311
0.480, 1.480, 14393, 9907, 6894
0.490, 1.460, 14114, 9651, 6638
0.520, 1.680, 15910, 11720, 8860
0.500, 1.540, 14834, 10460, 7501
0.560, 1.740, 16064, 12042, 9274
0.510, 1.680, 15993, 11771, 8896
0.550, 1.740, 16145, 12093, 9310
0.500, 1.680, 16078, 11826, 8930
0.540, 1.720, 16077, 11977, 9166
0.480, 1.480, 14382, 9907, 6893
0.520, 1.680, 15910, 11720, 8863
0.490, 1.460, 14119, 9648, 6640
0.500, 1.540, 14834, 10460, 7501
0.530, 1.710, 16078, 11937, 9108
0.540, 1.720, 16074, 11974, 9165
0.510, 1.680, 15993, 11771, 8898
0.500, 1.680, 16071, 11826, 8931
0.480, 1.480, 14389, 9907, 6894
0.490, 1.460, 14115, 9648, 6640
0.560, 1.750, 16146, 12125, 9363
0.550, 1.750, 16225, 12179, 9401
0.500, 1.540, 14828, 10463, 7504
0.530, 1.710, 16071, 11937, 9109
0.540, 1.720, 16072, 11975, 9165
0.500, 1.680, 16069, 11826, 8931
0.510, 1.680, 15989, 11771, 8899
0.520, 1.690, 16000, 11810, 8956
0.480, 1.480, 14383, 9909, 6894
0.550, 1.750, 16220, 12179, 9401
0.500, 1.540, 14828, 10463, 7504
0.560, 1.750, 16141, 12127, 9363
0.530, 1.710, 16071, 11939, 9110
0.490, 1.470, 14225, 9758, 6753
0.520, 1.690, 15991, 11810, 8956
0.550, 1.750, 16222, 12178, 9401
0.500, 1.690, 16161, 11916, 9028
0.510, 1.690, 16075, 11862, 8994
0.560, 1.750, 16140, 12127, 9364
0.520, 1.690, 15991, 11810, 8958
0.490, 1.470, 14216, 9758, 6752
0.540, 1.730, 16154, 12062, 9257
0.500, 1.690, 16154, 11918, 9031
0.510, 1.690, 16073, 11861, 8992
0.530, 1.720, 16159, 12027, 9201
0.580, 1.790, 16274, 12347, 9633
0.490, 1.470, 14220, 9762, 6753
0.570, 1.760, 16138, 12155, 9414
0.550, 1.760, 16301, 12265, 9489
0.540, 1.730, 16151, 12062, 9258
0.500, 1.690, 16156, 11913, 9031
0.520, 1.700, 16082, 11899, 9051
0.510, 1.690, 16075, 11862, 8992
0.560, 1.760, 16224, 12208, 9450
0.530, 1.720, 16153, 12029, 9202
0.490, 1.470, 14216, 9758, 6753
0.580, 1.790, 16270, 12347, 9636
0.550, 1.760, 16299, 12265, 9488
0.570, 1.760, 16133, 12160, 9414
0.540, 1.730, 16152, 12062, 9257
0.520, 1.700, 16073, 11903, 9054
0.560, 1.760, 16216, 12210, 9449
0.550, 1.760, 16300, 12265, 9488
0.530, 1.720, 16151, 12029, 9205
0.500, 1.700, 16244, 12004, 9123
0.510, 1.700, 16158, 11955, 9087
0.580, 1.790, 16269, 12351, 9633
0.520, 1.700, 16076, 11899, 9051
0.490, 1.480, 14326, 9867, 6866
0.570, 1.760, 16135, 12158, 9414
0.560, 1.760, 16218, 12210, 9450
0.500, 1.700, 16234, 12009, 9126
0.510, 1.700, 16154, 11955, 9090
0.540, 1.740, 16232, 12147, 9347
0.490, 1.480, 14316, 9867, 6866
0.550, 1.770, 16376, 12347, 9577
0.530, 1.730, 16236, 12116, 9294
0.500, 1.700, 16237, 12009, 9123
0.520, 1.710, 16162, 11989, 9144
0.510, 1.700, 16153, 11955, 9087
0.580, 1.800, 16346, 12430, 9722
0.540, 1.740, 16229, 12149, 9348
0.570, 1.770, 16212, 12241, 9499
0.550, 1.770, 16370, 12349, 9576
0.490, 1.480, 14316, 9867, 6866
0.560, 1.770, 16295, 12291, 9538
0.530, 1.730, 16229, 12116, 9293
0.520, 1.710, 16153, 11989, 9144
0.580, 1.800, 16340, 12430, 9722
0.540, 1.740, 16229, 12147, 9347
0.500, 1.710, 16322, 12097, 9218
0.550, 1.770, 16373, 12347, 9576
0.490, 1.480, 14321, 9871, 6866
0.570, 1.770, 16208, 12240, 9500
0.560, 1.770, 16290, 12293, 9538
0.510, 1.710, 16238, 12041, 9181
0.530, 1.730, 16229, 12113, 9294
0.520, 1.710, 16153, 11992, 9144
0.580, 1.800, 16340, 12430, 9722
0.500, 1.710, 16318, 12097, 9221
0.510, 1.710, 16239, 12044, 9181
0.570, 1.770, 16209, 12242, 9501
0.560, 1.770, 16290, 12293, 9537
0.490, 1.490, 14425, 9977, 6981
0.540, 1.750, 16308, 12232, 9439
0.550, 1.780, 16450, 12433, 9666
0.500, 1.710, 16318, 12094, 9221
0.520, 1.720, 16242, 12079, 9241
0.530, 1.740, 16314, 12203, 9386
0.510, 1.710, 16239, 12041, 9185
0.490, 1.490, 14417, 9979, 6980
0.550, 1.780, 16444, 12433, 9666
0.540, 1.750, 16304, 12232, 9439
0.580, 1.810, 16417, 12509, 9803
0.520, 1.720, 16237, 12079, 9240
0.560, 1.780, 16365, 12378, 9626
0.570, 1.780, 16285, 12321, 9586
0.530, 1.740, 16309, 12203, 9386
0.500, 1.720, 16403, 12185, 9312
0.490, 1.490, 14417, 9979, 6980
0.550, 1.780, 16446, 12431, 9665
0.540, 1.750, 16306, 12234, 9439
0.510, 1.720, 16319, 12135, 9275
0.520, 1.720, 16233, 12082, 9239
0.580, 1.810, 16412, 12512, 9807
0.570, 1.780, 16281, 12321, 9586
0.500, 1.720, 16397, 12185, 9313
0.560, 1.780, 16365, 12374, 9624
0.530, 1.740, 16311, 12200, 9386
0.490, 1.490, 14420, 9975, 6981
0.510, 1.720, 16314, 12132, 9275
0.550, 1.790, 16523, 12515, 9754
0.500, 1.720, 16402, 12190, 9312
0.580, 1.810, 16413, 12512, 9803
0.540, 1.760, 16386, 12317, 9526
0.570, 1.780, 16280, 12321, 9587
0.560, 1.780, 16363, 12378, 9626
0.520, 1.730, 16317, 12166, 9330
0.490, 1.500, 14524, 10083, 7094
0.510, 1.720, 16316, 12132, 9275
0.550, 1.790, 16518, 12515, 9752
0.540, 1.760, 16379, 12319, 9526
0.530, 1.750, 16391, 12288, 9477
0.490, 1.500, 14519, 10084, 7091
0.520, 1.730, 16313, 12169, 9334
0.500, 1.730, 16483, 12278, 9406
0.580, 1.820, 16485, 12590, 9888
0.550, 1.790, 16519, 12513, 9752
0.560, 1.790, 16441, 12456, 9713
0.540, 1.760, 16382, 12317, 9525
0.570, 1.790, 16356, 12401, 9676
0.530, 1.750, 16388, 12288, 9476
0.510, 1.730, 16398, 12220, 9372
0.520, 1.730, 16315, 12169, 9334
0.490, 1.500, 14519, 10083, 7094
0.500, 1.730, 16479, 12274, 9409
0.580, 1.820, 16483, 12591, 9888
0.530, 1.750, 16388, 12285, 9477
0.570, 1.790, 16354, 12407, 9675
0.510, 1.730, 16399, 12219, 9368
0.560, 1.790, 16436, 12460, 9715
0.490, 1.500, 14519, 10084, 7093
0.550, 1.800, 16597, 12596, 9838
0.500, 1.730, 16479, 12273, 9409
0.580, 1.820, 16480, 12588, 9890
0.520, 1.740, 16396, 12256, 9424
0.540, 1.770, 16461, 12403, 9615
0.510, 1.730, 16393, 12223, 9368
0.570, 1.790, 16351, 12407, 9676
0.550, 1.800, 16596, 12594, 9838
0.560, 1.790, 16434, 12460, 9713
0.490, 1.510, 14621, 10190, 7203
0.520, 1.740, 16392, 12256, 9426
0.500, 1.740, 16564, 12362, 9498
0.530, 1.760, 16468, 12374, 9565
0.540, 1.770, 16457, 12403, 9615
0.580, 1.830, 16557, 12664, 9974
0.550, 1.800, 16595, 12596, 9838
0.490, 1.510, 14616, 10191, 7202
0.520, 1.740, 16395, 12253, 9426
0.510, 1.740, 16482, 12310, 9460
0.500, 1.740, 16557, 12366, 9498
0.530, 1.760, 16465, 12371, 9567
0.540, 1.770, 16457, 12401, 9615
0.570, 1.800, 16431, 12482, 9761
0.560, 1.800, 16514, 12541, 9797
0.580, 1.830, 16553, 12669, 9974
0.490, 1.510, 14616, 10189, 7200
0.500, 1.740, 16560, 12366, 9503
0.510, 1.740, 16475, 12307, 9460
0.550, 1.810, 16670, 12675, 9924
0.530, 1.760, 16462, 12374, 9568
0.520, 1.750, 16473, 12339, 9514
0.580, 1.830, 16553, 12669, 9974
0.560, 1.800, 16510, 12541, 9797
0.570, 1.800, 16427, 12487, 9761
0.490, 1.510, 14613, 10189, 7203
0.510, 1.740, 16474, 12307, 9460
0.550, 1.810, 16668, 12675, 9924
0.540, 1.780, 16536, 12488, 9703
0.500, 1.750, 16642, 12449, 9594
0.520, 1.750, 16472, 12340, 9514
0.560, 1.800, 16510, 12541, 9799
0.570, 1.800, 16427, 12487, 9761
0.550, 1.810, 16668, 12675, 9924
0.580, 1.840, 16625, 12746, 10059
0.530, 1.770, 16543, 12458, 9655
0.500, 1.750, 16638, 12451, 9591
0.520, 1.750, 16472, 12339, 9514
0.540, 1.780, 16532, 12485, 9703
0.510, 1.750, 16559, 12394, 9552
0.580, 1.840, 16620, 12743, 10056
0.530, 1.770, 16539, 12455, 9655
0.560, 1.810, 16586, 12621, 9883
0.570, 1.810, 16503, 12562, 9846
0.590, 1.820, 16401, 12530, 9848
0.500, 1.750, 16638, 12449, 9592
0.550, 1.820, 16741, 12759, 10010
0.510, 1.750, 16553, 12394, 9552
0.540, 1.780, 16529, 12488, 9703
0.520, 1.760, 16551, 12427, 9602
0.580, 1.840, 16619, 12742, 10057
0.530, 1.770, 16540, 12458, 9655
0.570, 1.810, 16497, 12567, 9847
0.560, 1.810, 16583, 12621, 9883
0.550, 1.820, 16737, 12755, 10010
0.590, 1.820, 16399, 12531, 9851
0.510, 1.750, 16554, 12394, 9552
0.500, 1.760, 16721, 12536, 9680
0.520, 1.760, 16545, 12425, 9607
0.560, 1.810, 16582, 12618, 9883
0.570, 1.810, 16498, 12565, 9843
0.550, 1.820, 16737, 12757, 10010
0.540, 1.790, 16610, 12570, 9790
0.590, 1.820, 16400, 12531, 9848
0.500, 1.760, 16720, 12536, 9680
0.580, 1.850, 16694, 12825, 10136
0.520, 1.760, 16550, 12425, 9605
0.530, 1.780, 16617, 12544, 9742
0.510, 1.760, 16637, 12480, 9644
0.540, 1.790, 16604, 12568, 9790
0.500, 1.760, 16715, 12536, 9681
0.580, 1.850, 16689, 12823, 10136
0.550, 1.830, 16813, 12837, 10095
0.530, 1.780, 16615, 12544, 9742
0.560, 1.820, 16657, 12701, 9967
0.570, 1.820, 16573, 12643, 9931
